movie_id,language,abbrevation
31016,English,en
32567,English,en
12537,English,en
9028,English,en
9028,Italiano,it
16180,English,en
11521,English,en
11521,Français,fr
11521,Magyar,hu
21028,Pусский,ru
27327,English,en
35200,English,en
21242,English,en
21242,Français,fr
21242,Español,es
29756,English,en
82523,English,en
82523,svenska,sv
20115,Italiano,it
30295,English,en
30295,Français,fr
30295,Italiano,it
30295,日本語,ja
25767,English,en
33725,English,en
22874,English,en
11576,English,en
43860,English,en
43802,English,en
9660,English,en
9660,Pусский,ru
15393,English,en
248,English,en
248,Español,es
40885,English,en
40885,日本語,ja
25905,Deutsch,de
25905,Slovenčina,sk
21148,English,en
1644,English,en
12502,English,en
66092,English,en
10373,English,en
13766,English,en
16380,English,en
16380,Français,fr
16380,Português,pt
16380,Español,es
12103,English,en
12103,Français,fr
12103,Italiano,it
12103,Español,es
11313,English,en
9398,English,en
35066,English,en
45864,English,en
55372,Français,fr
55372,Italiano,it
10866,English,en
34549,English,en
9778,English,en
34453,English,en
58429,Español,es
16121,English,en
16121,Français,fr
16121,Deutsch,de
16121,Italiano,it
40220,English,en
166,Français,fr
42787,English,en
1623,English,en
40932,English,en
32027,English,en
13550,English,en
13612,English,en
16769,English,en
42158,English,en
27958,English,en
86463,English,en
31703,Deutsch,de
31703,English,en
1716,Français,fr
27059,English,en
20681,English,en
57743,English,en
3172,English,en
17708,English,en
17708,Español,es
17708,ภาษาไทย,th
17708,Tiếng Việt,vi
12780,广州话 / 廣州話,cn
570,English,en
570,Français,fr
570,Italiano,it
1018,Español,es
1018,English,en
25641,English,en
16767,English,en
16767,日本語,ja
16767,Español,es
102933,English,en
11380,English,en
11380,Français,fr
27396,English,en
26299,English,en
984,Español,es
984,English,en
15559,English,en
14811,English,en
14811,עִבְרִית,he
14811,Pусский,ru
21741,English,en
77670,English,en
55727,English,en
15560,English,en
9585,English,en
9585,فارسی,fa
14267,English,en
45929,English,en
768,English,en
768,Magyar,hu
768,Pусский,ru
2100,English,en
11091,English,en
3173,ภาษาไทย,th
27092,Español,es
23941,English,en
23941,Pусский,ru
18192,English,en
11845,English,en
9081,English,en
167,English,en
34043,English,en
34043,Français,fr
34043,Magyar,hu
9378,English,en
27444,English,en
141,English,en
10034,English,en
11457,English,en
10778,English,en
78657,Français,fr
67385,Français,fr
11456,English,en
585,English,en
10796,English,en
23949,English,en
11088,English,en
9889,English,en
133115,English,en
45964,English,en
32014,English,en
13408,English,en
671,English,en
17731,English,en
20794,English,en
11469,English,en
14369,English,en
1535,广州话 / 廣州話,cn
1535,English,en
1535,Deutsch,de
1535,العربية,ar
1535,Français,fr
1433,Español,es
1999,,sh
1999,English,en
58098,Italiano,it
78076,English,en
87774,English,en
23847,English,en
50785,Français,fr
12472,English,en
42258,Nederlands,nl
11834,English,en
16085,English,en
27405,English,en
269,Français,fr
269,English,en
16441,English,en
11422,English,en
31037,English,en
40739,English,en
40739,Français,fr
40739,Deutsch,de
10656,Français,fr
32847,English,en
32847,Português,pt
39938,English,en
39938,Deutsch,de
38766,English,en
38766,日本語,ja
38766,Español,es
43510,English,en
35284,English,en
35284,Français,fr
35284,Deutsch,de
35284,Italiano,it
14584,English,en
14584,Deutsch,de
58886,Nederlands,nl
72277,English,en
72277,Italiano,it
5781,Français,fr
5781,Español,es
23805,English,en
23805,Deutsch,de
34388,English,en
34388,Deutsch,de
34388,Magyar,hu
39867,English,en
11033,English,en
69716,English,en
37835,English,en
33356,English,en
3537,Pусский,ru
3537,English,en
3537,Español,es
3537,Français,fr
27145,English,en
27145,Français,fr
27145,Deutsch,de
8738,Pусский,ru
8738,English,en
8738,日本語,ja
28614,English,en
3604,English,en
6974,English,en
26398,English,en
42218,English,en
10649,English,en
42566,English,en
17689,English,en
34084,English,en
15983,English,en
14854,English,en
14854,Español,es
10847,English,en
33525,English,en
27591,English,en
299,English,en
31945,English,en
42160,English,en
10650,English,en
8007,Český,cs
8007,English,en
8007,Español,es
8007,,sh
19076,English,en
81442,English,en
50562,English,en
13503,English,en
161,Italiano,it
161,English,en
43774,فارسی,fa
31064,English,en
31682,English,en
8342,Bosanski,bs
8342,English,en
8342,Français,fr
8342,Deutsch,de
8342,Español,es
55479,English,en
55479,Español,es
4886,English,en
228,English,en
228,Français,fr
228,Deutsch,de
23111,Pусский,ru
23111,English,en
42597,English,en
194,Français,fr
194,Pусский,ru
11397,English,en
1903,English,en
11889,English,en
28171,English,en
28171,فارسی,fa
28171,Polski,pl
28171,پښتو,ps
9523,English,en
9428,English,en
9428,Italiano,it
1649,English,en
11938,English,en
43143,English,en
35201,Magyar,hu
35201,Český,cs
35201,Deutsch,de
35201,English,en
42724,English,en
24264,English,en
27150,English,en
27150,Español,es
26978,English,en
19209,English,en
8386,English,en
12589,English,en
12312,English,en
11232,English,en
11232,Français,fr
120,English,en
11086,English,en
453,English,en
18939,Český,cs
12724,English,en
11414,English,en
31507,Deutsch,de
31507,Français,fr
31507,Italiano,it
31507,English,en
42612,English,en
18783,English,en
18783,Deutsch,de
18783,Italiano,it
12593,English,en
14683,English,en
10794,English,en
10794,Français,fr
10794,Italiano,it
10794,普通话,zh
10794,Pусский,ru
43136,English,en
45491,广州话 / 廣州話,cn
5052,English,en
37257,Deutsch,de
37257,English,en
8489,English,en
855,English,en
855,Somali,so
12660,English,en
10269,English,en
5279,English,en
10950,English,en
1365,English,en
6440,English,en
14580,English,en
49410,English,en
28296,English,en
24206,English,en
6037,English,en
42987,English,en
61418,English,en
27099,Français,fr
11857,English,en
6312,Français,fr
6312,Deutsch,de
6312,Italiano,it
11595,广州话 / 廣州話,cn
11595,English,en
24166,English,en
24166,Français,fr
24166,普通话,zh
26337,English,en
77985,English,en
77074,English,en
10170,English,en
10170,Pусский,ru
10170,Español,es
18317,English,en
98491,English,en
26686,English,en
61934,English,en
27273,English,en
27273,Italiano,it
27273,Español,es
848,English,en
848,Magyar,hu
9610,English,en
15035,English,en
16127,English,en
16127,Deutsch,de
31603,English,en
31603,Deutsch,de
31603,Español,es
32020,English,en
33155,English,en
4965,English,en
11891,English,en
11888,English,en
150,English,en
35263,Deutsch,de
112,Dansk,da
125717,עִבְרִית,he
20678,English,en
15050,English,en
10423,广州话 / 廣州話,cn
10423,English,en
11710,Deutsch,de
17691,English,en
27378,Deutsch,de
57976,English,en
651,English,en
651,Français,fr
651,日本語,ja
651,한국어/조선말,ko
31955,English,en
20620,English,en
18647,English,en
18647,Español,es
11362,English,en
2637,English,en
10229,English,en
50819,English,en
50819,,tl
12659,普通话,zh
35650,English,en
35650,Français,fr
35650,Norsk,no
9606,Pусский,ru
9606,English,en
9606,日本語,ja
9606,Français,fr
9606,Deutsch,de
9606,Italiano,it
9606,Español,es
11447,Italiano,it
11447,Latin,la
16550,English,en
16550,Deutsch,de
16550,Italiano,it
13915,English,en
34723,English,en
34723,Français,fr
34723,Deutsch,de
34723,Pусский,ru
31674,English,en
52744,English,en
43340,English,en
20009,English,en
2084,English,en
2084,Pусский,ru
50225,English,en
50225,Français,fr
74692,English,en
39775,English,en
51044,English,en
29475,English,en
29475,Italiano,it
4267,Français,fr
4031,Français,fr
47871,English,en
11594,Français,fr
19562,shqip,sq
19562,English,en
19562,Français,fr
11870,English,en
11870,Français,fr
11870,Italiano,it
9884,English,en
9884,Español,es
11535,Deutsch,de
11535,Français,fr
11535,日本語,ja
11535,한국어/조선말,ko
11535,Pусский,ru
11535,العربية,ar
11535,English,en
27593,English,en
11212,English,en
11212,Français,fr
11212,Deutsch,de
29887,English,en
32484,English,en
28345,English,en
21921,English,en
21845,English,en
21845,Deutsch,de
11528,English,en
11528,Français,fr
2441,Español,es
931,Italiano,it
931,English,en
17130,English,en
10592,English,en
10592,Deutsch,de
8470,English,en
8470,Español,es
16690,English,en
39939,English,en
9272,English,en
14778,English,en
19137,English,en
32499,English,en
8737,English,en
33668,English,en
39282,English,en
40687,English,en
37230,English,en
993,English,en
11698,English,en
11698,Deutsch,de
41357,English,en
42458,English,en
42458,Español,es
93427,English,en
93427,Deutsch,de
14475,English,en
43715,English,en
10052,English,en
10052,Español,es
11979,English,en
75151,English,en
35868,Tiếng Việt,vi
35868,English,en
13791,English,en
27824,English,en
270306,English,en
9991,English,en
9991,Italiano,it
480,English,en
480,हिन्दी,hi
44340,English,en
18984,English,en
25006,Deutsch,de
25006,English,en
23479,English,en
23479,Español,es
66946,English,en
19050,English,en
38442,Český,cs
108266,English,en
108267,English,en
39387,Magyar,hu
39387,Český,cs
15999,日本語,ja
614,Latin,la
614,svenska,sv
56133,English,en
121703,English,en
77955,English,en
2752,English,en
10590,English,en
10590,Tiếng Việt,vi
10590,Français,fr
40723,English,en
40723,Français,fr
29039,English,en
22910,English,en
42517,English,en
40364,Magyar,hu
40364,Italiano,it
40364,Latin,la
40364,English,en
115332,English,en
13225,English,en
21380,Italiano,it
21380,Español,es
46717,English,en
63510,English,en
20465,English,en
35614,English,en
7219,English,en
7219,Italiano,it
35810,English,en
18649,English,en
18646,Magyar,hu
18646,English,en
17058,English,en
13950,English,en
13950,Français,fr
2135,English,en
15186,English,en
43997,English,en
31651,English,en
47869,English,en
965,English,en
33135,English,en
10889,English,en
10889,Español,es
16149,English,en
54287,English,en
25628,English,en
65262,English,en
65262,Deutsch,de
10935,English,en
10935,Français,fr
10935,Deutsch,de
10935,Polski,pl
10935,Pусский,ru
44004,English,en
22288,English,en
32030,English,en
32030,Français,fr
32030,Deutsch,de
119617,English,en
29343,English,en
29343,Deutsch,de
39503,English,en
7988,English,en
15310,English,en
17909,Srpski,sr
22130,Français,fr
26843,English,en
26843,Français,fr
26843,Español,es
27458,English,en
14807,Français,fr
14807,English,en
14729,English,en
14729,svenska,sv
46973,English,en
8690,Italiano,it
39543,Français,fr
39578,English,en
3418,English,en
3418,Français,fr
3418,Deutsch,de
30924,English,en
14929,English,en
75552,English,en
75552,Français,fr
18910,English,en
24919,Français,fr
24919,Deutsch,de
24919,Italiano,it
26200,English,en
24825,English,en
38147,English,en
24032,English,en
26179,English,en
26179,Deutsch,de
4499,Español,es
11333,English,en
425,English,en
1576,English,en
5851,English,en
25014,Hrvatski,hr
25014,English,en
25014,Français,fr
25014,Srpski,sr
15647,English,en
25110,Nederlands,nl
38880,العربية,ar
38880,English,en
38880,עִבְרִית,he
1391,Español,es
18172,English,en
24248,English,en
14605,English,en
19797,English,en
17804,English,en
17804,Deutsch,de
31805,English,en
13861,English,en
13861,Esperanto,eo
29021,English,en
31812,English,en
13006,English,en
28213,Français,fr
10627,English,en
42750,English,en
27930,English,en
259557,English,en
28124,English,en
41034,English,en
11563,广州话 / 廣州話,cn
15119,English,en
55792,English,en
12705,English,en
12705,Español,es
11006,English,en
15120,Český,cs
15120,English,en
15120,Magyar,hu
15120,Español,es
40072,Nederlands,nl
21629,English,en
16026,svenska,sv
2371,Français,fr
2371,Pусский,ru
73134,Français,fr
73134,Italiano,it
36586,Český,cs
36586,Română,ro
36586,English,en
6020,English,en
39541,English,en
125764,English,en
18292,English,en
29394,English,en
112942,Español,es
90974,English,en
29402,English,en
29396,English,en
15028,Český,cs
15028,English,en
9275,English,en
4547,English,en
14635,English,en
29135,English,en
29135,Íslenska,is
1791,Français,fr
1791,Deutsch,de
35651,Français,fr
62956,English,en
116904,English,en
22784,English,en
40814,English,en
53426,English,en
24585,English,en
17990,English,en
129542,Deutsch,de
129542,English,en
5678,English,en
11560,English,en
11560,Español,es
11452,English,en
18435,English,en
35944,English,en
64310,Français,fr
25501,English,en
26851,English,en
17487,English,en
34276,English,en
548,日本語,ja
11590,English,en
1537,English,en
12149,English,en
44373,English,en
11812,English,en
35080,English,en
441,English,en
8346,ελληνικά,el
8346,English,en
14168,English,en
32617,English,en
32617,Español,es
31671,English,en
2565,English,en
307,Deutsch,de
307,Italiano,it
15482,English,en
45878,English,en
6393,English,en
12154,English,en
12154,Français,fr
12154,Pусский,ru
11630,English,en
11630,Français,fr
25133,English,en
21970,English,en
21970,Deutsch,de
11892,English,en
9334,English,en
9334,ภาษาไทย,th
36093,Português,pt
35694,English,en
10491,Deutsch,de
10491,English,en
70054,Français,fr
18079,Español,es
35337,English,en
35337,Français,fr
59199,English,en
11470,English,en
16643,English,en
1282,English,en
21220,English,en
52717,Français,fr
69324,English,en
11468,English,en
292917,English,en
19085,English,en
73462,English,en
26030,English,en
26030,Français,fr
10164,English,en
10164,Magyar,hu
42048,English,en
62001,English,en
62001,Français,fr
62001,Deutsch,de
62001,Español,es
28117,English,en
40555,English,en
28384,English,en
46691,English,en
27094,English,en
26725,English,en
26725,Français,fr
17168,English,en
48482,English,en
56179,English,en
56179,Deutsch,de
5203,English,en
5203,Português,pt
13201,English,en
9689,普通话,zh
9689,English,en
557,English,en
44768,日本語,ja
1815,English,en
1815,Deutsch,de
55106,English,en
28289,English,en
32037,English,en
32037,Français,fr
32037,Deutsch,de
32037,svenska,sv
39154,English,en
24767,English,en
33796,English,en
32221,English,en
28466,Español,es
28466,English,en
12227,English,en
43643,English,en
10985,English,en
10985,Italiano,it
10985,Português,pt
2251,English,en
2251,Français,fr
2894,Français,fr
