movie_id,cast_id,actor
37943,4,"Rutger Hauer"
33633,1,"William H. Macy"
86763,3,"Dennis Hopper"
86763,18,"M. Emmet Walsh"
86763,20,"Ned Beatty"
88641,2,"Dermot Mulroney"
12772,4,"Liam Neeson"
18900,9,"James Flavin"
17744,27,"Donald Sutherland"
21219,1,"Christian Slater"
21219,18,"Michael Gambon"
21219,9,"Anthony Quinn"
4997,1,"Val Kilmer"
322,6,"Kevin Bacon"
322,34,"Laurence Fishburne"
21765,9,"Vanessa Redgrave"
11059,3,"Clint Howard"
11775,20,"Richard Jenkins"
24,6,"Michael Madsen"
11329,13,"John Cusack"
11329,14,"Gene Hackman"
11329,15,"Dustin Hoffman"
11329,18,"Bruce Davison"
1550,4,"Oliver Platt"
28200,21,"Michael Gambon"
10944,32,"Kevin Bacon"
13920,2,"Ed Harris"
30141,1,"Robert Downey Jr."
10536,8,"Michael Caine"
67809,6,"Tom Wilkinson"
37922,1,"Kathy Bates"
50374,2,"Bruce Dern"
96171,4,"John Turturro"
96171,5,"Rod Steiger"
96171,12,"Stanley Tucci"
20312,11,"Christopher Lloyd"
64945,10,"Morgan Freeman"
3117,10,"Peter Cushing"
10922,1,"Anthony Hopkins"
10922,3,"Ed Harris"
605,1,"Keanu Reeves"
605,2,"Laurence Fishburne"
10719,2,"James Caan"
508,15,"Bill Nighy"
508,20,"Liam Neeson"
10715,67,"Ron Perlman"
10715,72,"Dick Miller"
10715,84,"Jeff Bennett"
10715,88,"Frank Welker"
14892,6,"Sean Bean"
12146,17,"Val Kilmer"
12146,34,"Clint Howard"
10588,2,"Alec Baldwin"
4970,15,"Robert Downey Jr."
10147,21,"Cloris Leachman"
10756,16,"Wallace Shawn"
11012,5,"Peter Stormare"
9556,1,"Liam Neeson"
1702,2,"Brad Dourif"
9065,3,"Udo Kier"
4823,10,"Eric Roberts"
4823,11,"Paul Guilfoyle"
4823,12,"Keith David"
38939,10,"Peter Cushing"
860,35,"Michael Madsen"
860,50,"William H. Macy"
41521,1,"James Stewart"
22744,1,"Orson Welles"
17831,4,"Reginald Owen"
8289,4,"William Hurt"
11583,1,"Sean Connery"
11583,2,"Donald Sutherland"
6472,1,"Nicolas Cage"
5143,6,"Michael Caine"
5143,10,"Max von Sydow"
5143,35,"Richard Jenkins"
5143,29,"John Turturro"
11384,18,"James Woods"
8010,17,"Sean Connery"
8010,4,"Michael Ironside"
10410,2,"Danny DeVito"
10410,5,"John C. Reilly"
10410,55,"Paul Guilfoyle"
9292,1,"Bruce Willis"
11850,7,"Donald Sutherland"
11850,11,"Jeff Goldblum"
48745,4,"John Heard"
10804,8,"John Goodman"
10804,10,"John Hurt"
9319,1,"Bruce Willis"
2007,13,"Susan Sarandon"
2007,14,"Nick Nolte"
8047,9,"Antonio Banderas"
2612,2,"Michael Caine"
3112,10,"Robert Mitchum"
3112,11,"Shelley Winters"
10413,19,"Joss Ackland"
2611,2,"Anthony Quinn"
1825,4,"Sylvester Stallone"
10538,12,"Tom Sizemore"
18410,26,"Dick Miller"
19065,2,"Danny Glover"
11509,4,"Danny Glover"
11509,5,"John Cleese"
11509,36,"Jeff Goldblum"
11509,46,"Richard Jenkins"
10729,1,"Bill Murray"
10729,3,"Randy Quaid"
10729,6,"Stanley Tucci"
20763,4,"John Heard"
20763,7,"Tom Hanks"
2047,11,"Val Kilmer"
14249,2,"Anthony Quinn"
14249,30,"John Leguizamo"
14746,5,"Willem Dafoe"
12395,1,"Val Kilmer"
9846,2,"Willem Dafoe"
9846,5,"John Turturro"
9846,6,"Dean Stockwell"
23719,1,"Nicolas Cage"
23719,11,"Richard Jenkins"
483,4,"Nicolas Cage"
483,6,"Willem Dafoe"
483,12,"Harry Dean Stanton"
6069,3,"Susan Sarandon"
6069,6,"Richard Jenkins"
28293,22,"Gino Corrado"
43875,7,"John Carradine"
19075,1020,"Mickey Rooney"
17641,4,"Mickey Rooney"
17641,11,"Reginald Owen"
27972,1,"Bette Davis"
27972,3,"Humphrey Bogart"
898,13,"Burt Lancaster"
3089,10,"John Wayne"
3089,20,"Paul Fix"
995,13,"John Wayne"
995,15,"John Carradine"
1594,9,"George Sanders"
32318,5,"Buster Keaton"
11839,22,"John Carradine"
916,22,"Robert Duvall"
1976,1,"Bette Davis"
1976,2,"Henry Fonda"
1976,8,"Henry O'Neill"
3062,26,"Charles Lane"
34456,2,"Cary Grant"
12708,17,"Cary Grant"
42045,8,"Ed Harris"
42045,13,"John Goodman"
70881,8,"Reginald Owen"
987,17,"Susan Sarandon"
987,22,"Charles Durning"
46932,11,"Joss Ackland"
11821,15,"Woody Harrelson"
10023,1,"Dan Aykroyd"
10023,2,"Tom Hanks"
10023,3,"Christopher Plummer"
11519,7,"Dan Aykroyd"
11519,8,"Ned Beatty"
11519,12,"Christopher Lee"
11519,36,"Dick Miller"
72087,2,"Robert Duvall"
72087,6,"Brian Cox"
18857,2,"Jackie Chan"
33517,6,"John Malkovich"
33517,11,"Marcello Mastroianni"
38953,2,"Robert Mitchum"
22010,2,"Woody Harrelson"
51145,1,"Ned Beatty"
51145,2,"Liev Schreiber"
3596,26,"George Sanders"
10744,1,"William H. Macy"
10744,2,"Alec Baldwin"
587,38,"Steve Buscemi"
587,39,"Danny DeVito"
6964,3,"Keanu Reeves"
1792,54,"Meryl Streep"
3635,17,"Tom Wilkinson"
41488,1,"Michael Caine"
122,50,"Sean Bean"
122,62,"Christopher Lee"
8696,1,"Helen Mirren"
11093,2,"Ben Kingsley"
504,26,"Bruce Dern"
2289,18,"Donald Sutherland"
9620,10,"Paul Giamatti"
52036,2,"Malcolm McDowell"
52036,3,"James Franco"
5966,12,"Alec Baldwin"
24034,10,"Wallace Shawn"
11034,2,"Bruce Dern"
26983,11,"Shelley Winters"
52867,1,"Roddy McDowall"
65012,3,"Charles Bronson"
27465,9,"Joss Ackland"
83726,1012,"Jeff Goldblum"
26712,3,"Humphrey Bogart"
70627,1,"Sean Connery"
17258,2,"Robert Downey Jr."
17258,3,"Dennis Hopper"
17258,5,"Harvey Keitel"
118910,5,"Rod Steiger"
6277,1,"Gérard Depardieu"
6277,2,"Harvey Keitel"
14815,1,"Sean Connery"
43049,13,"Bess Flowers"
3088,12,"Henry Fonda"
3088,18,"Ward Bond"
23152,12,"Cary Grant"
23567,8,"Cary Grant"
52367,4,"Cary Grant"
22584,1,"Humphrey Bogart"
27725,1,"Humphrey Bogart"
16227,1,"Humphrey Bogart"
980,16,"Henry Fonda"
980,19,"Anthony Quinn"
16933,4,"Humphrey Bogart"
16933,6,"Alan Hale"
16933,33,"Frank Faylen"
16933,36,"Bess Flowers"
16933,62,"Henry O'Neill"
42094,6,"Wallace Shawn"
26884,6,"Reginald Owen"
43759,8,"Dean Stockwell"
2017,13,"Samuel L. Jackson"
2017,15,"Stellan Skarsgård"
2017,20,"Joss Ackland"
55448,1,"John Cusack"
55448,3,"Michael Madsen"
405,10,"Anthony Quinn"
37774,2,"Robert De Niro"
37774,4,"Robert Mitchum"
37774,7,"Donald Pleasence"
37774,8,"Ray Milland"
37774,15,"John Carradine"
40140,4,"Gene Hackman"
35888,4,"Charles Durning"
3059,124,"Gino Corrado"
17736,12,"Dermot Mulroney"
17736,21,"Stephen Tobolowsky"
17736,25,"Christian Slater"
13476,11,"Stephen Tobolowsky"
12634,3,"Morgan Freeman"
12634,22,"Harry Dean Stanton"
74395,3,"John Leguizamo"
29493,3,"James Earl Jones"
91390,2,"Anthony Hopkins"
7008,6,"Michael Caine"
7008,12,"Rutger Hauer"
18446,5,"Ed Harris"
18446,15,"Dick Miller"
92298,1,"Kris Kristofferson"
29852,11,"John Carradine"
1824,6,"Dan Aykroyd"
16784,2,"Gene Hackman"
16784,9,"Rip Torn"
2576,3,"Shelley Winters"
19345,10,"Dennis Hopper"
12775,1,"Rutger Hauer"
6470,1,"Nicolas Cage"
13572,4,"Samuel L. Jackson"
13572,6,"David Strathairn"
2023,19,"J.K. Simmons"
25935,3,"Willem Dafoe"
25935,6,"Brian Cox"
42602,3,"Max von Sydow"
60792,15,"Barbara Stanwyck"
70113,1,"Humphrey Bogart"
56188,2,"Robert Mitchum"
31602,22,"Robert Duvall"
17047,15,"Keith David"
10591,23,"James Remar"
1586,2,"John Turturro"
11169,1,"Val Kilmer"
11169,3,"William H. Macy"
10433,1,"Robert De Niro"
10433,3,"Bill Murray"
47168,6,"John Cleese"
58995,3,"John Hurt"
40752,2,"Christopher Lloyd"
40752,3,"Cloris Leachman"
924,23,"Ving Rhames"
38,7,"Tom Wilkinson"
5516,14,"Tom Hanks"
5516,17,"J.K. Simmons"
553,9,"James Caan"
553,18,"Udo Kier"
553,24,"Stellan Skarsgård"
553,59,"John Hurt"
1487,1,"Ron Perlman"
1487,5,"John Hurt"
13700,4,"Steve Buscemi"
13700,18,"Randy Quaid"
13700,64,"Richard Riehle"
10733,1,"Dennis Quaid"
2122,15,"Bruce Willis"
2122,18,"Kevin Pollak"
14576,7,"Sylvester Stallone"
6844,9,"Charlton Heston"
6844,12,"Edward G. Robinson"
6844,18,"Vincent Price"
6844,19,"John Carradine"
26176,5,"Harvey Keitel"
26176,9,"Bruce Davison"
41857,5,"James Stewart"
41857,8,"George Kennedy"
78364,5,"Randy Quaid"
95548,5,"Paul Fix"
92331,1,"Martin Sheen"
92331,2,"Christian Slater"
111883,2,"John Turturro"
34082,27,"Humphrey Bogart"
47201,4,"Anthony Quinn"
47201,7,"Ernest Borgnine"
47201,8,"Bruce Davison"
12239,1,"Rutger Hauer"
12239,2,"John Hurt"
12239,4,"Dennis Hopper"
12239,8,"Burt Lancaster"
10843,15,"John Heard"
10843,25,"Dick Miller"
393,10,"Michael Madsen"
393,21,"Samuel L. Jackson"
126117,3,"Woody Harrelson"
126117,4,"Nick Nolte"
9509,5,"Christopher Walken"
19016,5,"Grey Griffin"
19016,6,"John Goodman"
10710,4,"Christopher Walken"
11058,3,"Robert De Niro"
11141,2,"Julianne Moore"
26899,4,"Richard Jenkins"
652,46,"Brian Cox"
652,47,"Sean Bean"
883,19,"Steve Buscemi"
883,32,"Alfred Molina"
883,34,"Bill Murray"
10375,1,"Sylvester Stallone"
68440,1002,"Bette Davis"
68440,1013,"Eric Roberts"
12503,1,"Nick Nolte"
12503,2,"Ed Harris"
12503,3,"Gene Hackman"
11864,9,"Dennis Quaid"
9461,28,"Jackie Chan"
42108,3,"Isabelle Huppert"
22137,1,"Udo Kier"
31676,3,"Anthony Hopkins"
49622,1,"Helen Mirren"
502,10,"Henry Fonda"
667,1,"Sean Connery"
667,7,"Donald Pleasence"
21594,4,"Raymond Burr"
26976,2,"Christopher Lloyd"
36670,2,"Sean Connery"
36670,6,"Max von Sydow"
31993,14,"Gino Corrado"
31993,15,"Bess Flowers"
28290,9,"Keenan Wynn"
55086,2,"Bette Davis"
43525,1,"Bette Davis"
20640,6,"Reginald Owen"
633,13,"Rutger Hauer"
41003,2,"Susan Sarandon"
41003,6,"Kathy Bates"
13936,5,"Rod Steiger"
17538,1,"John Wayne"
10435,1,"Robert Downey Jr."
10435,3,"Anthony Hopkins"
10435,4,"Dan Aykroyd"
10435,8,"James Woods"
163869,5,"Wallace Shawn"
26670,2,"Michael Caine"
44047,6,"Eric Roberts"
31965,4,"Vincent Price"
19463,13,"Reginald Owen"
19463,19,"Frank Faylen"
9356,4,"Bruce Willis"
16113,4,"Shelley Winters"
16113,7,"Robert Forster"
16113,9,"George Kennedy"
33575,10,"Charles Bronson"
33575,11,"John George"
17956,3,"Kevin Bacon"
18978,4,"Vanessa Redgrave"
29486,15,"Vincent Price"
29486,17,"Boris Karloff"
12310,5,"Christopher Lee"
12310,26,"Charlton Heston"
9624,2,"Michael Caine"
25389,2,"John Goodman"
25389,72,"Dick Miller"
9872,26,"Dick Miller"
94771,3,"Marcello Mastroianni"
94771,11,"Catherine Deneuve"
94771,12,"Robert De Niro"
94771,13,"Gérard Depardieu"
94771,20,"Clint Eastwood"
50271,2,"Joan Crawford"
50271,14,"Paul Fix"
140207,16,"Joss Ackland"
140207,20,"Patrick Stewart"
24065,11,"Michael Ironside"
26612,1,"Charlton Heston"
26612,4,"Christopher Lee"
10604,10,"Anthony Quinn"
44098,10,"Robert Mitchum"
44098,24,"Bess Flowers"
141003,3,"Randy Quaid"
77780,2,"Harry Dean Stanton"
9545,2,"Billy Zane"
1926,25,"Ernest Borgnine"
11474,3,"James Remar"
63888,3,"Catherine Deneuve"
63888,4,"James Mason"
10921,13,"Martin Sheen"
33157,1,"Rod Steiger"
33157,2,"Christopher Plummer"
33157,3,"Orson Welles"
24798,8,"John Goodman"
4923,4,"Sean Connery"
11656,1,"Max von Sydow"
45926,1,"Willem Dafoe"
45926,2,"Sam Neill"
40092,3,"Boris Karloff"
40092,58,"Bess Flowers"
82838,4,"Paul Newman"
82838,10,"Cloris Leachman"
14589,39,"Gino Corrado"
14594,24,"Irving Bacon"
14590,12,"Henry O'Neill"
14590,24,"John George"
14588,7,"James Stewart"
14588,17,"Paul Fix"
14595,10,"Keenan Wynn"
14595,11,"Dean Stockwell"
14595,18,"Bess Flowers"
86600,7,"Keenan Wynn"
20644,20,"Joseph Crehan"
24965,15,"Cary Grant"
192936,2,"Susan Sarandon"
876,1,"William Hurt"
108055,19,"Gino Corrado"
108055,20,"John George"
9698,24,"Dennis Hopper"
31952,2,"Peter Cushing"
11577,2,"Kris Kristofferson"
11577,32,"Paul Fix"
11577,36,"Harry Dean Stanton"
11577,49,"Bruce Dern"
42402,8,"Paul Newman"
21159,37,"Vincent Price"
336,15,"Rod Steiger"
11942,15,"Kris Kristofferson"
3075,11,"Peter Cushing"
30137,3,"Vincent Price"
5521,17,"James Earl Jones"
5521,18,"Robert Forster"
27636,15,"Christopher Lee"
42688,2,"Shelley Winters"
25598,5,"Charles Bronson"
25598,7,"Dennis Hopper"
38701,2,"Ernest Borgnine"
38701,9,"Keenan Wynn"
33357,2,"Charles Bronson"
13122,6,"Ving Rhames"
26372,3,"Max von Sydow"
29455,5,"Max von Sydow"
11602,3,"Max von Sydow"
29453,2,"Max von Sydow"
14638,1,"Burt Lancaster"
14638,21,"Gino Corrado"
3547,19,"Robert Forster"
42179,1,"Brad Dourif"
42179,3,"Harry Dean Stanton"
42179,5,"Ned Beatty"
28415,5,"Robert Mitchum"
31581,1,"Shelley Winters"
31581,3,"Bruce Dern"
31581,4,"Robert De Niro"
22694,5,"Bruce Dern"
22694,6,"Dennis Hopper"
22694,11,"Dick Miller"
5902,5,"James Caan"
5902,6,"Michael Caine"
5902,7,"Sean Connery"
5902,10,"Gene Hackman"
5902,11,"Anthony Hopkins"
10690,1,"Dennis Hopper"
26326,4,"Clint Howard"
26326,8,"Dick Miller"
13282,7,"Sylvester Stallone"
27658,5,"Harry Dean Stanton"
22642,10,"Dick Miller"
29235,4,"Ray Milland"
29235,20,"Dick Miller"
42725,9,"Bruce Dern"
42725,15,"Dick Miller"
24111,8,"Boris Karloff"
13823,20,"Morgan Freeman"
26234,2,"John Hurt"
27804,4,"Dermot Mulroney"
11574,16,"Bruce Dern"
32450,5,"John Turturro"
203,8,"Harvey Keitel"
203,7,"Robert De Niro"
38749,2,"Danny DeVito"
29740,34,"Irving Bacon"
26268,4,"Paul Newman"
26268,12,"Shelley Winters"
33632,1,"Paul Newman"
33632,4,"Rip Torn"
33632,12,"Bess Flowers"
25853,2,"Bruce Davison"
42201,1,"James Caan"
3072,15,"John Hurt"
14554,5,"Ernest Borgnine"
87677,4,"Eric Roberts"
43267,6,"Robert Forster"
108059,4,"James Earl Jones"
631,22,"Gino Corrado"
29592,1,"Kirk Douglas"
29592,2,"Anthony Quinn"
439,4,"Marcello Mastroianni"
16905,19,"J. Carrol Naish"
38291,3,"Michael Caine"
42791,10,"Keenan Wynn"
51515,6,"Kathy Bates"
27115,2,"Boris Karloff"
27115,8,"Henry O'Neill"
73194,4,"Henry Fonda"
73194,10,"John Carradine"
73194,12,"Ward Bond"
20643,25,"Bess Flowers"
36786,9,"George Sanders"
36786,12,"Vincent Price"
27459,10,"Donald Sutherland"
27459,11,"Alan Arkin"
25224,2,"Patrick Stewart"
42728,9,"Rip Torn"
31526,8,"Reginald Owen"
16214,1,"Burt Reynolds"
18274,11,"Ray Milland"
10498,5,"Dermot Mulroney"
10498,18,"Harvey Keitel"
34847,5,"Buster Keaton"
4879,18,"Christopher Lee"
41779,3,"Marcello Mastroianni"
41779,6,"Kathy Bates"
1994,21,"James Flavin"
26319,2,"Bette Davis"
15573,1,"John Wayne"
15573,3,"Bruce Dern"
39871,3,"Ray Milland"
10178,1,"Humphrey Bogart"
10734,30,"Clint Eastwood"
10734,68,"Danny Glover"
809,21,"Antonio Banderas"
809,22,"John Cleese"
435,19,"Dennis Quaid"
4599,7,"Helen Mirren"
12657,1,"Tom Arnold"
24190,2,"Isabelle Huppert"
673,7,"Michael Gambon"
16617,4,"Val Kilmer"
16617,7,"Christian Slater"
2789,7,"Keith David"
8920,15,"Bill Murray"
8920,14,"Stephen Tobolowsky"
9890,23,"Christopher Walken"
26254,1,"Morgan Freeman"
26142,1,"William Hurt"
65137,5,"Michael Ironside"
21544,7,"Oliver Platt"
43846,1,"Mickey Rooney"
11546,15,"Ron Perlman"
11546,17,"Christopher Lee"
71125,3,"Harry Dean Stanton"
71125,4,"Randy Quaid"
26331,8,"James Mason"
27118,11,"John Carradine"
18333,3,"Max von Sydow"
42345,2,"Sean Connery"
20849,1,"Joan Crawford"
21793,11,"Frank Welker"
18712,1,"John Wayne"
10484,2,"Gérard Depardieu"
113290,3,"Morgan Freeman"
54568,12,"Frank Faylen"
54568,32,"Gino Corrado"
123665,9,"J. Carrol Naish"
43336,5,"Barbara Stanwyck"
43336,9,"Shelley Winters"
41495,17,"Henry O'Neill"
52362,4,"Cary Grant"
49633,32,"John George"
49633,33,"Mark Strong"
16559,1,"George Sanders"
16559,19,"John George"
36488,26,"Irving Bacon"
19414,13,"Bess Flowers"
15794,17,"Paul Guilfoyle"
12651,5,"Billy Zane"
12651,45,"David Strathairn"
886,16,"Edward G. Robinson"
886,21,"Rip Torn"
9791,1,"Willem Dafoe"
9791,3,"Danny Trejo"
9791,7,"Tom Arnold"
9791,8,"John Heard"
26973,3,"Susan Sarandon"
9542,2,"Rutger Hauer"
17820,14,"Bess Flowers"
26175,7,"George Sanders"
31146,1,"John Turturro"
31146,6,"Dermot Mulroney"
37696,2,"John Turturro"
37696,15,"James Remar"
10970,27,"Burt Reynolds"
10970,28,"James Caan"
10970,32,"Paul Newman"
20676,1,"Laurence Fishburne"
20676,3,"Jeff Goldblum"
17761,3,"John Wayne"
17761,20,"Paul Fix"
20277,5,"Charles Lane"
10204,12,"Jackie Chan"
10204,14,"Jim Broadbent"
10204,19,"Kathy Bates"
10204,26,"John Cleese"
3515,12,"Malcolm McDowell"
9472,4,"Rip Torn"
594,4,"Tom Hanks"
594,6,"Stanley Tucci"
12153,25,"John Heard"
1944,1,"Jeff Bridges"
19096,1,"John Wayne"
19096,6,"Anthony Quinn"
19096,14,"Paul Fix"
72096,10,"Rutger Hauer"
72096,18,"Randy Quaid"
72096,44,"Steve Buscemi"
47555,4,"John Wayne"
24236,10,"Frank Welker"
44691,2,"Christopher Plummer"
54028,5,"Keenan Wynn"
17645,4,"Vincent Price"
10606,20,"Stephen Tobolowsky"
16136,5,"Samuel L. Jackson"
36561,3,"Gérard Depardieu"
13696,4,"Humphrey Bogart"
2334,40,"Sylvester Stallone"
701,20,"Buster Keaton"
43466,21,"Bess Flowers"
2202,11,"Roddy McDowall"
76076,1009,"Ward Bond"
10780,14,"Roddy McDowall"
3484,14,"Boris Karloff"
26596,1,"Joan Crawford"
26596,4,"Ernest Borgnine"
26596,6,"John Carradine"
26596,17,"Ward Bond"
26596,21,"Paul Fix"
26596,28,"Dennis Hopper"
1777,25,"Robert De Niro"
26811,2,"Christopher Lee"
26811,3,"Peter Cushing"
26811,4,"Donald Sutherland"
54022,32,"John Turturro"
54022,6,"Christopher Walken"
54022,1,"Dennis Hopper"
22094,1,"Charles Bronson"
558,38,"James Franco"
558,28,"Alfred Molina"
558,19,"J.K. Simmons"
558,30,"Willem Dafoe"
10742,2,"Helen Mirren"
10742,3,"Willem Dafoe"
9477,22,"Stellan Skarsgård"
8699,7,"Danny Trejo"
11247,21,"Lin Shaye"
31948,1,"Charlton Heston"
31948,4,"Ned Beatty"
43004,4,"Dean Stockwell"
45874,1,"Kirk Douglas"
45874,2,"Bruce Dern"
65994,8,"James Mason"
30054,2,"Henry Fonda"
36630,3,"Nicolas Cage"
36630,9,"Steve Buscemi"
11897,3,"Henry Fonda"
11897,10,"James Stewart"
11897,12,"John Wayne"
11897,35,"Harry Dean Stanton"
43443,4,"J. Carrol Naish"
43443,5,"Ward Bond"
2502,8,"Brian Cox"
5228,2,"Jeff Bridges"
15876,2,"Robert Mitchum"
26300,2,"Malcolm McDowell"
26300,9,"Clint Howard"
12625,1,"George Kennedy"
45520,1,"Robert Mitchum"
42525,5,"Michael Caine"
39209,3,"Sean Connery"
20876,1,"Michael Caine"
20876,15,"Samuel L. Jackson"
27437,6,"Cary Grant"
27437,17,"Irving Bacon"
27437,34,"Bess Flowers"
40374,19,"Clint Eastwood"
41925,6,"Christopher Walken"
41925,5,"Helen Mirren"
22871,30,"Cary Grant"
22871,2,"Alan Hale"
37019,4,"Stephen Tobolowsky"
39140,6,"Stephen Tobolowsky"
69903,2,"Ernest Borgnine"
69903,7,"Robert Duvall"
69903,8,"James Earl Jones"
27307,15,"Richard Jenkins"
36709,10,"John Cusack"
32294,17,"Cary Grant"
41463,2,"Cary Grant"
19051,27,"Frank Welker"
43485,15,"Cary Grant"
43485,22,"Alan Hale"
43885,24,"Anthony Quinn"
43885,28,"Mark Strong"
43785,3,"John Wayne"
43785,34,"Irving Bacon"
32644,3,"Charles Durning"
1040,11,"Burt Lancaster"
5122,7,"Donald Sutherland"
42469,1,"Christopher Lee"
42469,2,"Peter Cushing"
1783,19,"Mark Strong"
10910,22,"Peter Cushing"
10910,23,"Christopher Lee"
26814,7,"Raymond Burr"
39269,2,"Dennis Hopper"
39269,3,"Raymond Burr"
69035,2,"Liam Neeson"
22976,4,"Peter Cushing"
9680,22,"Robert Forster"
42801,6,"Marcello Mastroianni"
65156,9,"Cloris Leachman"
42593,24,"Sylvester Stallone"
42593,7,"Cloris Leachman"
19974,1,"Ray Milland"
19974,20,"Bess Flowers"
22112,1,"Burt Lancaster"
22112,19,"Raymond Burr"
39868,1,"Clint Howard"
18706,17,"Paul Fix"
34327,21,"Bess Flowers"
38505,5,"Marcello Mastroianni"
14652,1,"Gérard Depardieu"
14462,2,"Meryl Streep"
14462,3,"Liev Schreiber"
14462,21,"Dean Stockwell"
14623,23,"Ben Kingsley"
6947,6,"William Hurt"
6947,7,"Sigourney Weaver"
45522,5,"Burt Lancaster"
45522,9,"Bruce Dern"
17768,8,"Buster Keaton"
14846,4,"Kathy Bates"
52936,1,"Steve Buscemi"
52936,9,"Stanley Tucci"
41975,3,"Isabelle Huppert"
395,25,"Lance Henriksen"
10762,48,"Burt Reynolds"
11026,1,"Stellan Skarsgård"
45598,9,"John Carradine"
45598,11,"Vincent Price"
22543,1,"Bette Davis"
8080,3,"Ben Kingsley"
11632,28,"Jim Broadbent"
15644,41,"Tom Sizemore"
16153,3,"Kris Kristofferson"
16153,4,"Harvey Keitel"
42694,4,"Harvey Keitel"
66566,2,"Rutger Hauer"
66566,9,"Paul Giamatti"
42264,1,"Bruce Dern"
11387,2,"James Mason"
60437,8,"Gene Hackman"
49069,11,"Joss Ackland"
31117,17,"Whoopi Goldberg"
9759,21,"William H. Macy"
14198,1,"John C. Reilly"
14198,17,"Michael Shannon"
288952,18,"Bruce Davison"
16232,16,"Tom Arnold"
5137,7,"Michael Gambon"
11823,15,"Sam Neill"
10145,9,"Julianne Moore"
26486,5,"Alec Baldwin"
26486,8,"Ray Liotta"
747,19,"Bill Nighy"
84214,2,"Burt Lancaster"
84655,3,"Anthony Quinn"
4176,9,"Sean Connery"
4176,3,"Vanessa Redgrave"
43839,11,"John Carradine"
43839,20,"Joseph Crehan"
43839,30,"James Flavin"
26690,2,"Henry Fonda"
26690,4,"George Kennedy"
10905,1,"Tom Hanks"
10905,4,"Charles Durning"
18196,9,"Christopher Walken"
18196,11,"John Carradine"
18196,34,"Jeff Goldblum"
71140,4,"Martin Sheen"
12707,5,"Keenan Wynn"
43117,21,"Bess Flowers"
47446,2,"Vanessa Redgrave"
47825,5,"Kris Kristofferson"
47825,7,"Rip Torn"
31655,1,"Boris Karloff"
31655,8,"Dick Miller"
27498,15,"John Carradine"
1492,1,"Gérard Depardieu"
1492,3,"Sigourney Weaver"
10555,13,"Robert De Niro"
1599,2,"Dustin Hoffman"
1599,7,"Isabelle Huppert"
15503,5,"Christopher Walken"
15503,7,"Michael Caine"
26108,6,"Tom Wilkinson"
4380,16,"Susan Sarandon"
4380,18,"Stanley Tucci"
4380,24,"Richard Jenkins"
16358,8,"Rip Torn"
65550,4,"Burt Lancaster"
55457,18,"Dick Miller"
101887,1,"Jeff Goldblum"
101887,3,"Liev Schreiber"
23739,3,"Christopher Lee"
23739,4,"Roddy McDowall"
21241,17,"Dick Miller"
21241,31,"Sylvester Stallone"
11099,8,"Robin Williams"
184530,2,"Stanley Tucci"
18701,1,"Michael Gambon"
15566,8,"Udo Kier"
8849,15,"Susan Sarandon"
9675,1,"Paul Giamatti"
4553,5,"Michael Ironside"
11109,25,"Jim Broadbent"
16131,17,"Dermot Mulroney"
9391,8,"Bill Nighy"
176,5,"Danny Glover"
10740,22,"Peter Stormare"
9806,3,"Samuel L. Jackson"
9806,21,"Wallace Shawn"
12777,19,"Mark Strong"
5255,26,"Tom Hanks"
11184,1,"Liam Neeson"
11184,34,"Oliver Platt"
11249,1,"Brad Dourif"
10589,19,"Woody Harrelson"
9801,28,"Jim Broadbent"
866,16,"Dustin Hoffman"
2059,14,"Nicolas Cage"
2059,16,"Sean Bean"
2059,17,"Harvey Keitel"
2059,18,"Christopher Plummer"
11836,18,"Alec Baldwin"
1966,4,"Val Kilmer"
1966,7,"Anthony Hopkins"
1966,13,"Christopher Plummer"
13673,4,"Dan Aykroyd"
13673,5,"M. Emmet Walsh"
163,29,"Bruce Willis"
36648,4,"Kris Kristofferson"
36648,16,"James Remar"
24062,6,"Keenan Wynn"
24062,8,"John Carradine"
43670,6,"Val Kilmer"
33740,7,"Mickey Rooney"
33740,9,"James Stewart"
33740,20,"Joan Crawford"
33740,31,"Cary Grant"
33740,69,"Lionel Barrymore"
33740,84,"Buster Keaton"
33740,91,"J. Carrol Naish"
33740,92,"Reginald Owen"
74719,6,"Mickey Rooney"
77448,13,"Mickey Rooney"
42668,11,"Peter Cushing"
42668,36,"Christopher Lee"
151848,6,"John Carradine"
151848,33,"John George"
28421,13,"Vincent Price"
47657,9,"Udo Kier"
50085,2,"Charlton Heston"
42401,11,"Lionel Barrymore"
42401,18,"Keenan Wynn"
42401,28,"Irving Bacon"
71065,21,"Boris Karloff"
18987,33,"John George"
992,10,"Buster Keaton"
27503,4,"Joan Crawford"
27503,7,"John George"
31411,31,"Buster Keaton"
27517,11,"John George"
42538,5,"Lionel Barrymore"
25768,1,"Buster Keaton"
27899,2,"Edward G. Robinson"
51394,2,"Barbara Stanwyck"
31592,2,"Boris Karloff"
43132,5,"Lionel Barrymore"
877,15,"Boris Karloff"
877,27,"Gino Corrado"
877,31,"Paul Fix"
39130,8,"Lionel Barrymore"
28046,2,"Boris Karloff"
31511,33,"Charles Lane"
3031,23,"John George"
43130,16,"Irving Bacon"
43130,17,"Ward Bond"
43595,2,"Cary Grant"
50073,19,"Ward Bond"
24106,3,"Boris Karloff"
24106,21,"John Carradine"
24106,38,"John George"
47921,11,"Alan Hale"
